AnswertId,CloneClassType,QuestionId,CreateDate,Scores,Granularity
8856721,1,8856597,2012-01-13 20:19:07,3,Functions
38556634,1,38556575,2016-07-24 20:49:02,3,Functions
17145584,1,17145083,2013-06-17 10:42:01,5,Functions
23977709,1,23977654,2014-06-01 7:37:31,3,Functions
10090830,1,10077632,2012-04-10 14:38:50,1,Functions
20354199,1,20353546,2013-12-03 14:44:23,1,Functions
16209117,1,16208327,2013-04-25 7:47:34,4,Functions
35300836,1,35300120,2016-02-09 19:44:00,3,Functions
6773271,1,6115257,2011-07-21 8:32:36,3,Functions
12996718,1,12996501,2012-10-21 9:43:05,7,Functions
24561999,1,24561449,2014-07-03 19:36:27,1,Functions
28883206,1,28882031,2015-03-05 16:47:08,1,Functions
7959869,1,7958378,2011-10-31 21:16:38,7,Functions
25256435,1,25256052,2014-08-12 4:58:36,2,Functions
21012092,1,21011914,2014-01-09 5:13:31,3,Functions
24081481,1,24080680,2014-06-06 12:08:06,1,Functions
40528057,1,40515654,2016-11-10 12:49:44,1,Functions
19511479,1,19510740,2013-10-22 7:18:52,0,Functions
11256811,1,11256184,2012-06-29 6:03:05,2,Functions
30882512,1,30882447,2015-06-17 4:47:20,1,Functions
53488727,1,53486852,2018-11-26 20:41:23,0,Functions
1493464,1,1493040,2009-09-29 15:57:43,2,Functions
22745532,1,22744937,2014-03-30 15:01:18,2,Functions
19719310,1,19719258,2013-11-01 1:09:07,4,Functions
47429172,1,47420769,2017-11-22 7:38:35,0,Functions
17043963,1,17043681,2013-06-11 12:21:24,2,Functions
12527940,1,12526094,2012-09-21 9:35:56,6,Functions
24323379,1,24309517,2014-06-20 8:49:38,3,Functions
550172,1,550129,2009-02-15 2:07:52,18,Functions
28114450,1,28114296,2015-01-23 16:34:45,0,Functions
16919132,1,16918085,2013-06-04 13:26:18,3,Functions
22368603,1,22367938,2014-03-13 3:41:34,3,Functions
27933964,1,27933859,2015-01-14 0:26:49,1,Functions
49893323,1,49892603,2018-04-18 7:09:18,0,Functions
31606183,1,31605248,2015-07-24 8:54:52,0,Functions
49192762,1,49190804,2018-03-09 11:28:37,1,Functions
51480979,1,51480676,2018-07-23 14:17:10,0,Functions
44043991,1,44043784,2017-05-18 9:34:52,1,Functions
14470545,1,14470230,2013-01-23 0:32:26,5,Functions
22525038,1,22525002,2014-03-20 6:25:49,3,Functions
12684641,1,12682860,2012-10-02 4:42:15,3,Functions
26375365,1,26375259,2014-10-15 5:52:53,2,Functions
20079304,1,19868209,2013-11-19 18:32:59,3,Functions
27356904,1,27273402,2014-12-08 11:23:58,1,Functions
45389150,1,45388152,2017-07-29 12:12:58,1,Functions
35120750,1,35111477,2016-01-31 23:19:33,1,Functions
7966989,1,7960916,2011-11-01 13:14:46,8,Functions
42657416,1,42657348,2017-03-07 20:11:40,4,Functions
35438918,1,35313685,2016-02-16 17:15:22,0,Functions
24027650,1,24027629,2014-06-04 1:34:30,4,Functions
21163332,1,21158043,2014-01-16 13:37:06,2,Functions
33404134,1,33404068,2015-10-29 0:47:35,2,Functions
41599106,1,41596123,2017-01-11 19:24:22,0,Functions
49965023,1,49964786,2018-04-22 10:41:59,0,Functions
25783205,1,25780348,2014-09-11 8:58:27,1,Functions
11553528,1,11553351,2012-07-19 3:31:49,3,Functions
27932370,1,27932291,2015-01-13 22:05:44,4,Functions
50987225,1,50986670,2018-06-22 11:45:20,2,Functions
20578601,1,20578568,2013-12-14 1:15:54,9,Functions
24622056,1,24621989,2014-07-08 0:40:32,6,Functions
29912908,1,29912806,2015-04-28 7:24:45,2,Functions
35282878,1,35280898,2016-02-09 2:21:54,2,Functions
33166279,1,33166142,2015-10-16 8:56:01,3,Functions
32448569,1,32448488,2015-09-08 2:57:10,2,Functions
28205595,1,28205415,2015-01-29 1:33:34,3,Functions
16431147,1,16430922,2013-05-08 1:19:40,5,Functions
16329129,1,16329037,2013-05-02 1:49:25,5,Functions
30571076,1,30567744,2015-06-01 10:24:34,1,Functions
26879029,1,26878965,2014-11-12 4:00:31,4,Functions
29442344,1,29442301,2015-04-04 3:15:38,2,Functions
21818931,1,21818893,2014-02-17 0:47:59,6,Functions
26545776,1,26545536,2014-10-24 10:02:27,2,Functions
31259697,1,31259373,2015-07-07 4:20:30,7,Functions
48847604,1,48847352,2018-02-18 1:30:45,1,Functions
47603893,1,47603643,2017-12-02 2:12:38,2,Functions
27281455,1,27281099,2014-12-03 20:55:58,2,Functions
51019938,1,51019274,2018-06-25 9:13:29,1,Functions
34864911,1,34858405,2016-01-18 22:05:31,3,Functions
26333537,1,26333093,2014-10-13 5:38:52,4,Functions
49330840,1,49330716,2018-03-16 23:29:02,1,Functions
22676432,1,22676024,2014-03-27 1:15:39,2,Functions
43435023,1,43434382,2017-04-16 7:52:49,0,Functions
15080654,1,15080244,2013-02-26 3:06:18,14,Functions
32598843,1,32598647,2015-09-16 2:38:57,5,Functions
19897066,1,19897012,2013-11-11 0:31:34,2,Functions
33578209,1,33577986,2015-11-07 1:39:35,2,Functions
34575136,1,34574920,2016-01-03 9:38:36,3,Functions
33599797,1,33598872,2015-11-08 22:31:16,3,Functions
27369244,1,27368235,2014-12-09 0:00:51,5,Functions
23352348,1,23352226,2014-04-28 22:34:24,3,Functions
26855237,1,26854010,2014-11-10 23:56:43,3,Functions
24481508,1,24481472,2014-06-30 0:27:35,3,Functions
33965826,1,33965663,2015-11-27 23:06:53,3,Functions
21270957,1,21270610,2014-01-21 23:07:38,11,Functions
23484287,1,23484247,2014-05-06 0:55:36,3,Functions
32434040,1,32433508,2015-09-07 8:19:08,2,Functions
23986978,1,23986944,2014-06-02 3:32:00,0,Functions
52732100,1,52731997,2018-10-10 3:16:27,1,Functions
28790124,1,28789805,2015-03-01 4:33:27,2,Functions
34735734,1,34735325,2016-01-12 4:42:40,2,Functions
27641940,1,27641641,2014-12-24 20:34:44,4,Functions
20183875,1,20183691,2013-11-25 2:22:02,2,Functions
15104074,1,15103866,2013-02-27 4:12:03,2,Functions
36258048,1,36257692,2016-03-28 7:40:24,4,Functions
31259057,1,31258929,2015-07-07 3:03:30,3,Functions
20647692,1,20646961,2013-12-18 0:50:06,0,Functions
33412131,1,33410583,2015-10-29 10:47:03,2,Functions
43604224,1,43603615,2017-04-25 7:26:29,2,Functions
31042775,1,31041991,2015-06-25 6:27:52,6,Functions
23332186,1,23332096,2014-04-28 3:49:17,9,Functions
27682530,1,27681998,2014-12-29 2:00:03,2,Functions
22602566,1,22602531,2014-03-24 6:36:49,4,Functions
27305061,1,27303748,2014-12-04 22:07:34,3,Functions
33862329,1,33862270,2015-11-23 1:13:01,4,Functions
18975587,1,18975354,2013-09-24 7:35:23,0,Functions
33599932,1,33597878,2015-11-08 22:46:31,3,Functions
20296166,1,20296131,2013-11-30 3:28:10,3,Functions
42465163,1,42465086,2017-02-26 5:42:46,2,Functions
15458451,1,15455739,2013-03-17 7:16:12,3,Functions
29160938,1,29160101,2015-03-20 6:48:13,3,Functions
15804538,1,15803737,2013-04-04 7:00:01,1,Functions
46941076,1,46940158,2017-10-25 19:58:26,2,Functions
21617375,1,21616900,2014-02-07 0:59:17,1,Functions
19721693,1,19721524,2013-11-01 6:09:17,3,Functions
18351614,1,18350984,2013-08-21 7:44:26,1,Functions
28038140,1,28037962,2015-01-20 5:07:11,1,Functions
44672409,1,44671147,2017-06-21 9:40:45,6,Functions
20598751,1,20598686,2013-12-15 19:27:45,1,Functions
28800867,1,28800777,2015-03-02 0:09:40,2,Functions
14047271,1,14046837,2012-12-26 22:53:11,9,Functions
29000066,1,28961352,2015-03-12 0:45:02,3,Functions
22851824,1,22851751,2014-04-04 1:16:02,2,Functions
16390963,1,16390918,2013-05-06 1:46:40,7,Functions
24620794,1,24619960,2014-07-07 22:15:28,4,Functions
23730104,1,23729944,2014-05-19 5:13:19,21,Functions
21468973,1,21449502,2014-01-30 22:40:34,4,Functions
34520360,1,34519715,2015-12-29 22:53:41,1,Functions
50662296,1,50662053,2018-06-03 0:25:09,2,Functions
17310145,1,17310017,2013-06-26 1:27:07,3,Functions
31407152,1,31405925,2015-07-14 12:52:48,4,Functions
36232603,1,36232501,2016-03-26 7:00:08,2,Functions
28955347,1,28955208,2015-03-10 2:50:56,2,Functions
15489299,1,15488853,2013-03-19 0:11:51,8,Functions
47950844,1,47950204,2017-12-23 7:59:20,3,Functions
14225561,1,14225419,2013-01-08 23:01:46,2,Functions
28534155,1,28533467,2015-02-16 3:34:02,0,Functions
16788065,1,16787768,2013-05-28 9:06:43,2,Functions
24987880,1,24987832,2014-07-28 2:58:46,4,Functions
31043203,1,31042605,2015-06-25 6:52:49,3,Functions
35403582,1,35402520,2016-02-15 7:22:16,2,Functions
36516160,1,36515620,2016-04-09 11:30:31,3,Functions
15422801,1,15421708,2013-03-15 0:42:24,31,Functions
15560624,1,15560527,2013-03-22 0:26:30,5,Functions
20508153,1,20505548,2013-12-11 0:21:42,2,Functions
36563443,1,36563162,2016-04-12 4:05:12,2,Functions
45052307,1,45051810,2017-07-12 8:26:04,1,Functions
28976079,1,28975995,2015-03-10 23:39:20,2,Functions
35809304,1,35809087,2016-03-05 2:35:15,1,Functions
31509204,1,31508913,2015-07-20 5:12:27,3,Functions
17288185,1,17288022,2013-06-25 2:27:56,2,Functions
24296872,1,24296505,2014-06-19 0:07:45,5,Functions
17879790,1,17879079,2013-07-26 11:09:14,6,Functions
45141219,1,45139253,2017-07-17 10:00:40,0,Functions
26456940,1,26452656,2014-10-20 0:27:53,1,Functions
33249681,1,33249603,2015-10-21 1:54:51,3,Functions
33990391,1,33990266,2015-11-30 1:55:10,2,Functions
15216070,1,15215578,2013-03-05 4:50:17,4,Functions
16159680,1,16158511,2013-04-23 2:04:20,1,Functions
27557233,1,27556830,2014-12-18 23:04:00,0,Functions
28227285,1,28227144,2015-01-30 0:31:46,1,Functions
17872969,1,17872888,2013-07-26 4:34:36,2,Functions
33115415,1,33115320,2015-10-14 2:04:36,3,Functions
22906490,1,22906131,2014-04-07 7:49:48,3,Functions
16729305,1,16729095,2013-05-24 6:59:14,2,Functions
21175125,1,21174997,2014-01-16 23:34:11,7,Functions
35689170,1,35688860,2016-02-28 22:36:12,2,Functions
24356863,1,24356583,2014-06-23 0:00:27,3,Functions
33402157,1,33401983,2015-10-28 21:45:23,1,Functions
36972129,1,36971360,2016-05-01 21:24:02,3,Functions
22623538,1,22623515,2014-03-25 0:59:22,2,Functions
15103402,1,15103161,2013-02-27 2:58:23,6,Functions
20089499,1,20089375,2013-11-20 7:04:10,3,Functions
30250333,1,30250085,2015-05-15 1:59:22,2,Functions
50183490,1,50183161,2018-05-04 21:49:39,0,Functions
32447593,1,32447499,2015-09-08 0:32:13,2,Functions
50311131,1,50310352,2018-05-12 22:22:01,2,Functions
16909442,1,16909375,2013-06-04 3:41:55,1,Functions
26208193,1,26208179,2014-10-05 23:11:56,2,Functions
33862407,1,33862358,2015-11-23 1:23:29,1,Functions
53917359,1,53916360,2018-12-24 20:10:58,3,Functions
28034049,1,28033836,2015-01-19 21:48:38,4,Functions
28444723,1,28444279,2015-02-11 0:50:54,1,Functions
15607737,1,15607427,2013-03-25 4:38:31,5,Functions
13827623,1,13820354,2012-12-11 20:03:56,0,Functions
17922749,1,17922443,2013-07-29 11:23:38,5,Functions
29528314,1,29528056,2015-04-09 1:41:34,3,Functions
23443563,1,23443503,2014-05-03 11:01:12,2,Functions
48046786,1,48046501,2018-01-01 2:14:31,3,Functions
26291713,1,26291662,2014-10-10 4:00:34,1,Functions
31353540,1,31351878,2015-07-11 4:48:20,3,Functions
29044277,1,29044080,2015-03-14 0:59:25,1,Functions
43434558,1,43434170,2017-04-16 6:49:40,1,Functions
18885346,1,18885247,2013-09-19 2:29:55,2,Functions
20084061,1,20083554,2013-11-19 23:05:45,5,Functions
36329916,1,36328048,2016-03-31 9:51:16,2,Functions
31216733,1,31204913,2015-07-04 3:58:37,1,Functions
34754439,1,34748112,2016-01-12 21:52:02,3,Functions
23749426,1,23749251,2014-05-20 0:57:08,4,Functions
33727882,1,33727830,2015-11-16 3:03:14,2,Functions
31061760,1,31061457,2015-06-25 22:17:21,2,Functions
14179477,1,14177340,2013-01-06 5:02:23,4,Functions
17988175,1,17985808,2013-08-01 7:54:55,9,Functions
28247460,1,28246482,2015-01-31 2:15:03,1,Functions
14907589,1,14907535,2013-02-16 6:16:23,7,Functions
53982409,1,53982242,2018-12-30 23:55:34,1,Functions
50639824,1,50639538,2018-06-01 9:05:34,1,Functions
16908462,1,16908418,2013-06-04 1:32:26,4,Functions
32575629,1,32574450,2015-09-14 23:54:52,2,Functions
26331052,1,26330550,2014-10-12 23:26:51,6,Functions
13041547,1,13041297,2012-10-24 0:55:52,3,Functions
34534774,1,34534365,2015-12-30 18:06:23,0,Functions
9341665,1,9341313,2012-02-18 13:38:37,1,Functions
28172038,1,28171714,2015-01-27 13:47:21,8,Functions
14970839,1,14970627,2013-02-20 1:36:39,5,Functions
14738193,1,14737810,2013-02-06 20:29:47,24,Functions
48481317,1,48481118,2018-01-27 22:43:30,1,Functions
15170780,1,15170616,2013-03-02 4:40:22,3,Functions
12779070,1,12777639,2012-10-08 9:41:39,1,Functions
12767473,1,12767367,2012-10-07 9:03:22,5,Functions
5177049,1,5174622,2011-03-03 5:34:33,0,Functions
13616015,1,13615236,2012-11-28 23:04:56,2,Functions
11059381,1,11059273,2012-06-15 23:29:51,1,Functions
16699136,1,16698699,2013-05-22 18:29:36,4,Functions
2436138,1,2436113,2010-03-12 21:50:04,3,Functions
40624943,1,40624587,2016-11-16 5:50:53,2,Functions
32010152,1,32010071,2015-08-14 12:29:40,13,Functions
40070138,1,40070118,2016-10-16 12:16:21,3,Functions
41643635,1,41643586,2017-01-13 21:21:39,1,Functions
28819249,1,28803097,2015-03-02 20:54:34,1,Functions
21534189,1,21533731,2014-02-03 17:55:43,1,Functions
27309985,1,27309876,2014-12-05 6:20:34,3,Functions
19333887,1,19333825,2013-10-12 11:53:49,5,Functions
4301286,1,4301056,2010-11-29 6:16:23,1,Functions
23481880,1,23481352,2014-05-05 21:05:48,7,Functions
27107231,1,27103359,2014-11-24 14:34:05,0,Functions
9302839,1,9302661,2012-02-15 22:59:32,4,Functions
7284706,1,7283334,2011-09-02 14:10:42,2,Functions
9302839,1,9302661,2012-02-15 22:59:32,4,Functions
23907680,1,23907498,2014-05-28 9:25:42,3,Functions
7284706,1,7283334,2011-09-02 14:10:42,2,Functions
13756357,1,13742365,2012-12-07 3:10:50,6,Functions
12089372,1,12089270,2012-08-23 10:10:48,3,Functions
19199900,1,19199776,2013-10-05 16:18:17,3,Functions
13913561,1,13908426,2012-12-17 11:46:02,1,Functions
5444684,1,5444595,2011-03-26 19:16:18,1,Functions
19287067,1,19278308,2013-10-10 4:28:02,1,Functions
36545361,1,36544008,2016-04-11 9:55:39,5,Functions
27606100,1,27533785,2014-12-22 15:59:26,4,Functions
15183359,1,15183146,2013-03-03 7:15:04,4,Functions
19591066,1,19590928,2013-10-25 13:21:11,0,Functions
13131561,1,13131061,2012-10-30 0:23:12,3,Functions
27475129,1,27475048,2014-12-14 22:58:32,5,Functions
12716617,1,12715432,2012-10-03 20:45:26,0,Functions
18802888,1,18802772,2013-09-14 14:42:14,2,Functions
41644705,1,41643746,2017-01-13 22:54:09,1,Functions
26062358,1,26062272,2014-09-26 14:48:14,2,Functions
28105925,1,28105594,2015-01-23 8:38:08,0,Functions
9342358,1,9342334,2012-02-18 15:14:12,6,Functions
21916844,1,21916405,2014-02-20 18:47:46,0,Functions
34598241,1,34593471,2016-01-04 19:17:48,2,Functions
13000439,1,13000277,2012-10-21 17:43:27,2,Functions
29761946,1,29761883,2015-04-21 2:42:48,1,Functions
22489558,1,22471530,2014-03-18 19:49:22,3,Functions
12831148,1,12830923,2012-10-11 2:02:11,1,Functions
10299606,1,10298206,2012-04-24 14:04:17,4,Functions
15585884,1,15585699,2013-03-23 10:53:02,1,Functions
20850663,1,20850609,2013-12-31 2:10:01,0,Functions
46341303,1,46329397,2017-09-21 10:17:09,0,Functions
38816326,1,38816260,2016-08-07 16:41:48,0,Functions
33587204,1,33528758,2015-11-07 20:06:26,1,Functions
17540502,1,17539531,2013-07-09 5:19:56,12,Functions
48219824,1,48219749,2018-01-12 5:01:53,1,Functions
21306324,1,21299010,2014-01-23 11:05:04,2,Functions
9014719,1,9014704,2012-01-26 6:40:47,7,Functions
19034653,1,10148777,2013-09-26 17:23:03,2,Functions
37199487,1,37199305,2016-05-13 0:30:28,1,Functions
47850954,1,47850943,2017-12-16 23:38:59,2,Functions
36830859,1,36829836,2016-04-25 1:36:29,0,Functions
36493528,1,36493406,2016-04-08 7:04:35,1,Functions
52657620,1,52657488,2018-10-05 2:36:18,1,Functions
35086589,1,35086477,2016-01-29 14:11:14,0,Functions
25106821,1,25105194,2014-08-03 16:43:27,1,Functions
25805876,1,25805636,2014-09-12 10:11:26,1,Functions
20763716,1,20754272,2013-12-24 16:08:05,2,Functions
16623313,1,16623082,2013-05-18 10:37:53,1,Functions
29877520,1,29877091,2015-04-26 12:17:39,1,Functions
9858355,1,9857537,2012-03-25 6:34:48,7,Functions
7400557,1,6668954,2011-09-13 10:44:08,1,Functions
38674151,1,38673781,2016-07-30 12:49:31,1,Functions
19983247,1,19983007,2013-11-14 16:38:41,2,Functions
21391448,1,21388255,2014-01-27 20:53:44,2,Functions
53419488,1,53416274,2018-11-21 19:46:01,2,Functions
51404178,1,51403743,2018-07-18 14:08:14,1,Functions
26934530,1,26758451,2014-11-14 16:27:26,1,Functions
39516393,1,39515976,2016-09-15 16:48:02,0,Functions
29211689,1,29211523,2015-03-23 13:37:17,0,Functions
27728448,1,27728439,2015-01-01 5:16:25,17,Functions
23981017,1,23980910,2014-06-01 14:43:31,0,Functions
36443927,1,36443046,2016-04-06 7:10:44,0,Functions
41244155,1,41239959,2016-12-20 14:03:04,6,Functions
15494828,1,15483679,2013-03-19 8:43:05,0,Functions
8750571,1,8750439,2012-01-05 22:09:49,1,Functions
15494828,1,15483679,2013-03-19 8:43:05,0,Functions
2511710,1,2511665,2010-03-24 21:56:44,8,Functions
44933140,1,44908265,2017-07-05 18:05:26,0,Functions
15494828,1,15483679,2013-03-19 8:43:05,0,Functions
12541164,1,12541081,2012-09-22 5:59:07,4,Functions
9432287,1,9432160,2012-02-24 14:23:36,2,Functions
14224917,1,14224744,2013-01-08 22:11:04,0,Functions
20829108,1,20379478,2013-12-29 19:18:19,15,Functions
25849213,1,25846509,2014-09-15 13:27:29,3,Functions
43182100,1,43181615,2017-04-03 10:22:30,0,Functions
6725457,1,6725365,2011-07-17 17:18:11,4,Functions
22113901,1,22113857,2014-03-01 11:41:21,0,Functions
24936851,1,24936763,2014-07-24 14:42:48,1,Functions
21611685,1,21611662,2014-02-06 19:02:19,4,Functions
2797034,1,2774446,2010-05-09 8:08:28,1,Functions
43193172,1,43192962,2017-04-03 19:53:50,1,Functions
33706653,1,33706467,2015-11-14 8:41:08,1,Functions
38309463,1,38309339,2016-07-11 14:26:45,0,Functions
39723611,1,39710919,2016-09-27 11:34:41,1,Functions
15621926,1,15618423,2013-03-25 18:18:34,2,Functions
23793603,1,23793537,2014-05-21 20:54:31,1,Functions
36673326,1,36673195,2016-04-17 6:20:05,0,Functions
43266388,1,43265433,2017-04-06 21:53:53,2,Functions
18948142,1,18947752,2013-09-22 19:55:41,0,Functions
16927193,1,16927103,2013-06-04 20:48:04,26,Functions
39959299,1,39947621,2016-10-10 13:20:35,1,Functions
11007109,1,11007037,2012-06-13 1:30:54,4,Functions
44106001,1,44104351,2017-05-22 6:29:35,2,Functions
17455269,1,17454743,2013-07-03 18:09:11,2,Functions
24709454,1,24709399,2014-07-12 3:47:43,0,Functions
51349776,1,42319687,2018-07-15 15:31:07,-2,Functions
45221695,1,45221643,2017-07-20 17:41:48,1,Functions
39208003,1,39207964,2016-08-29 13:52:03,9,Functions
41457512,1,41457229,2017-01-04 6:27:20,0,Functions
16264510,1,16264326,2013-04-28 15:37:01,0,Functions
27961995,1,27961921,2015-01-15 11:05:30,2,Functions
36545159,1,36543322,2016-04-11 9:46:13,1,Functions
41261989,1,41261211,2016-12-21 11:40:25,1,Functions
21478223,1,21478200,2014-01-31 10:51:54,5,Functions
16670757,1,16670686,2013-05-21 13:04:59,1,Functions
16507153,1,16506892,2013-05-12 12:03:35,0,Functions
33197688,1,33197649,2015-10-18 11:59:13,2,Functions
25460602,1,25460196,2014-08-23 9:42:11,0,Functions
19316137,1,19316048,2013-10-11 10:39:32,1,Functions
52573298,1,52572965,2018-09-29 23:14:40,0,Functions
51780268,1,51778474,2018-08-10 6:26:46,0,Functions
46319526,1,46270801,2017-09-20 10:23:29,0,Functions
34075962,1,34075534,2015-12-03 20:57:00,1,Functions
49591431,1,49152892,2018-03-31 19:10:45,0,Functions
50432500,1,50432421,2018-05-20 7:07:37,1,Functions
36815979,1,36815515,2016-04-23 20:22:53,0,Functions
15589756,1,15588547,2013-03-23 17:20:17,2,Functions
13994437,1,13994272,2012-12-21 17:15:47,1,Functions
22703465,1,22703348,2014-03-28 3:10:52,1,Functions
4361939,1,4361520,2010-12-05 23:21:41,2,Functions
41532283,1,41532224,2017-01-08 11:39:34,1,Functions
32447829,1,32447441,2015-09-08 1:08:03,2,Functions
28766597,1,28766451,2015-02-27 13:47:08,1,Functions
37676082,1,37456297,2016-06-07 9:55:12,0,Functions
42286301,1,42275033,2017-02-16 22:57:03,0,Functions
49831572,1,49830355,2018-04-14 12:43:20,0,Functions
39356575,1,39356407,2016-09-06 19:36:41,1,Functions
48525494,1,48525230,2018-01-30 15:52:13,1,Functions
27369244,1,27368235,2014-12-09 0:00:51,5,Functions
23443563,1,23443503,2014-05-03 11:01:12,2,Functions
35300018,1,35299786,2016-02-09 18:56:29,8,Functions
